Ligas,Equipo,Nombre,Dorsal,Edad,Nacionalidades,Valor de mercado,concat_id,matched_name,score,full_name
Championship League,Huddersfield,Tom Lees,32,33,Inglaterra,600000,Championship League-Huddersfield-Tom Lees,Championship League-Huddersfield-Thomas James Lees,90,Championship League-Huddersfield-Thomas James Lees
Championship League,Huddersfield,Jaheim Headley,15,22,"Inglaterra, Jamaica",500000,Championship League-Huddersfield-Jaheim Headley,Championship League-Huddersfield-Jaheim Anthony Headley,95,Championship League-Huddersfield-Jaheim Anthony Headley
Championship League,Huddersfield,Ben Jackson,30,23,"Inglaterra, Escocia",350000,Championship League-Huddersfield-Ben Jackson,Championship League-Huddersfield-Ben Joseph Jackson,95,Championship League-Huddersfield-Ben Joseph Jackson
Championship League,Huddersfield,Jonathan Hogg,6,35,Inglaterra,200000,Championship League-Huddersfield-Jonathan Hogg,Championship League-Huddersfield-Jonathan Lee Hogg,96,Championship League-Huddersfield-Jonathan Lee Hogg
Championship League,Huddersfield,Jack Rudoni,8,22,Inglaterra,5000000,Championship League-Huddersfield-Jack Rudoni,Championship League-Huddersfield-Jack Edward Rudoni,95,Championship League-Huddersfield-Jack Edward Rudoni
Championship League,Huddersfield,Ben Wiles,23,24,Inglaterra,2200000,Championship League-Huddersfield-Ben Wiles,Championship League-Huddersfield-Benjamin Jack Wiles,90,Championship League-Huddersfield-Benjamin Jack Wiles
Championship League,Huddersfield,David Kasumu,18,24,"Inglaterra, Nigeria",1000000,Championship League-Huddersfield-David Kasumu,Championship League-Huddersfield-David Ayomide Kasumu,95,Championship League-Huddersfield-David Ayomide Kasumu
Championship League,Huddersfield,Brahima Diarra,11,20,"Mali, Francia",450000,Championship League-Huddersfield-Brahima Diarra,Championship League-Huddersfield-Brahima Diarra,100,Championship League-Huddersfield-Brahima Diarra
Championship League,Huddersfield,Alex Matos,21,19,Inglaterra,900000,Championship League-Huddersfield-Alex Matos,Championship League-Huddersfield-Alex Matos,100,Championship League-Huddersfield-Alex Matos
Championship League,Huddersfield,Delano Burgzorg,7,25,"Paises Bajos, Surinam",1800000,Championship League-Huddersfield-Delano Burgzorg,Championship League-Huddersfield-Delano Burgzorg,100,Championship League-Huddersfield-Delano Burgzorg
Championship League,Huddersfield,Josh Koroma,10,25,"Inglaterra, Sierra Leona",1500000,Championship League-Huddersfield-Josh Koroma,Championship League-Huddersfield-Joshua Abdulai Koroma,90,Championship League-Huddersfield-Joshua Abdulai Koroma
Championship League,Huddersfield,Sorba Thomas,14,25,"Gales, Inglaterra",4800000,Championship League-Huddersfield-Sorba Thomas,Championship League-Huddersfield-Benjamin Sorba William Thomas,95,Championship League-Huddersfield-Benjamin Sorba William Thomas
Championship League,Huddersfield,Rhys Healey,44,29,Inglaterra,1500000,Championship League-Huddersfield-Rhys Healey,Championship League-Huddersfield-Rhys James Evitt-Healey,95,Championship League-Huddersfield-Rhys James Evitt-Healey
Championship League,Huddersfield,Bojan Radulovic,9,24,"Serbia, Espana",1000000,Championship League-Huddersfield-Bojan Radulovic,Championship League-Huddersfield-Bojan Radulovic Samoukovic,95,Championship League-Huddersfield-Bojan Radulovic Samoukovic
Championship League,Huddersfield,Kian Harratt,22,21,Inglaterra,500000,Championship League-Huddersfield-Kian Harratt,Championship League-Huddersfield-Kian Shay Harratt,95,Championship League-Huddersfield-Kian Shay Harratt
Championship League,Huddersfield,Patrick Jones,26,20,Gales,200000,Championship League-Huddersfield-Patrick Jones,Championship League-Huddersfield-Patrick Samuel Jones,95,Championship League-Huddersfield-Patrick Samuel Jones
Championship League,Stoke City,Daniel Iversen,1,26,Dinamarca,3000000,Championship League-Stoke City-Daniel Iversen,Championship League-Stoke City-Daniel Lonne Iversen,95,Championship League-Stoke City-Daniel Lonne Iversen
Championship League,Stoke City,Jack Bonham,13,30,"Irlanda, Inglaterra",500000,Championship League-Stoke City-Jack Bonham,Championship League-Stoke City-Jack Elliott Bonham,95,Championship League-Stoke City-Jack Elliott Bonham
Championship League,Stoke City,Ben Wilmot,16,24,"Inglaterra, Irlanda",5000000,Championship League-Stoke City-Ben Wilmot,Championship League-Stoke City-Benjamin Lewis Wilmot,90,Championship League-Stoke City-Benjamin Lewis Wilmot
Championship League,Stoke City,Luke McNally,23,24,Irlanda,3800000,Championship League-Stoke City-Luke McNally,Championship League-Stoke City-Luke McNally,100,Championship League-Stoke City-Luke McNally
Championship League,Stoke City,Michael Rose,5,28,Escocia,600000,Championship League-Stoke City-Michael Rose,Championship League-Stoke City-Michael Alexander Rose,95,Championship League-Stoke City-Michael Alexander Rose
Championship League,Stoke City,Ciaran Clark,26,34,"Irlanda, Inglaterra",300000,Championship League-Stoke City-Ciaran Clark,Championship League-Stoke City-Ciaran Clark,100,Championship League-Stoke City-Ciaran Clark
Championship League,Stoke City,Enda Stevens,3,33,Irlanda,350000,Championship League-Stoke City-Enda Stevens,Championship League-Stoke City-Enda John Stevens,95,Championship League-Stoke City-Enda John Stevens
Championship League,Stoke City,Ki-Jana Hoever,17,22,"Paises Bajos, Surinam",3500000,Championship League-Stoke City-Ki-Jana Hoever,Championship League-Stoke City-Ki-Jana Delano Hoever,95,Championship League-Stoke City-Ki-Jana Delano Hoever
Championship League,Stoke City,Junior Tchamadeu,24,20,"Camerun, Inglaterra",800000,Championship League-Stoke City-Junior Tchamadeu,Championship League-Stoke City-Junior Baptiste Tchamadeu,95,Championship League-Stoke City-Junior Baptiste Tchamadeu
Championship League,Stoke City,Wouter Burger,6,23,Paises Bajos,5000000,Championship League-Stoke City-Wouter Burger,Championship League-Stoke City-Wouter Burger,100,Championship League-Stoke City-Wouter Burger
Championship League,Stoke City,Ben Pearson,4,29,Inglaterra,2200000,Championship League-Stoke City-Ben Pearson,Championship League-Stoke City-Benjamin David Pearson,90,Championship League-Stoke City-Benjamin David Pearson
Championship League,Stoke City,Luke Cundle,25,21,Inglaterra,4500000,Championship League-Stoke City-Luke Cundle,Championship League-Stoke City-Luke James Cundle,95,Championship League-Stoke City-Luke James Cundle
Championship League,Stoke City,Lewis Baker,8,28,"Inglaterra, Jamaica",2000000,Championship League-Stoke City-Lewis Baker,Championship League-Stoke City-Lewis Renard Baker,95,Championship League-Stoke City-Lewis Renard Baker
Championship League,Stoke City,Jordan Thompson,15,27,Irlanda del Norte,900000,Championship League-Stoke City-Jordan Thompson,Championship League-Stoke City-Jordan Andrew Thompson,95,Championship League-Stoke City-Jordan Andrew Thompson
Championship League,Stoke City,Jun-ho Bae,22,20,Corea del Sur,1500000,Championship League-Stoke City-Jun-ho Bae,Championship League-Stoke City-Jun-Ho Bae,100,Championship League-Stoke City-Jun-Ho Bae
Championship League,Stoke City,Daniel Johnson,12,31,"Jamaica, Inglaterra",800000,Championship League-Stoke City-Daniel Johnson,Championship League-Stoke City-Daniel Anthony Johnson,95,Championship League-Stoke City-Daniel Anthony Johnson
Championship League,Stoke City,Sead Haksabanovic,20,24,"Montenegro, Suecia",4000000,Championship League-Stoke City-Sead Haksabanovic,Championship League-Stoke City-Sead Haksabanovic,100,Championship League-Stoke City-Sead Haksabanovic
Championship League,Stoke City,Andre Vidigal,7,25,"Portugal, Angola",1500000,Championship League-Stoke City-Andre Vidigal,Championship League-Stoke City-Andre Filipe Cunha Vidigal,95,Championship League-Stoke City-Andre Filipe Cunha Vidigal
Championship League,Stoke City,Million Manhoef,42,22,"Paises Bajos, Surinam",3500000,Championship League-Stoke City-Million Manhoef,Championship League-Stoke City-Million Manhoef,100,Championship League-Stoke City-Million Manhoef
Championship League,Stoke City,Mehdi Leris,27,25,"Argelia, Francia",2500000,Championship League-Stoke City-Mehdi Leris,Championship League-Stoke City-Mehdi Pascal Marcel Leris,95,Championship League-Stoke City-Mehdi Pascal Marcel Leris
Championship League,Stoke City,Nikola Jojic,21,20,Serbia,1500000,Championship League-Stoke City-Nikola Jojic,Championship League-Stoke City-Nikola Jojic,100,Championship League-Stoke City-Nikola Jojic
Championship League,Stoke City,Lynden Gooch,2,28,"Estados Unidos, Irlanda",1200000,Championship League-Stoke City-Lynden Gooch,Championship League-Stoke City-Lynden Jack Gooch,95,Championship League-Stoke City-Lynden Jack Gooch
Championship League,Stoke City,Ryan Mmaee,19,26,"Marruecos, Belgica",3000000,Championship League-Stoke City-Ryan Mmaee,Championship League-Stoke City-Ryan Mmaee A'Nwambeben Kabir,95,Championship League-Stoke City-Ryan Mmaee A'Nwambeben Kabir
Championship League,Stoke City,Tyrese Campbell,10,24,"Inglaterra, Jamaica",2000000,Championship League-Stoke City-Tyrese Campbell,Championship League-Stoke City-Tyrese Kai Campbell,96,Championship League-Stoke City-Tyrese Kai Campbell
Championship League,Stoke City,Wesley Moraes,18,27,Brasil,1200000,Championship League-Stoke City-Wesley Moraes,Championship League-Stoke City-Wesley Moraes Ferreira da Silva,95,Championship League-Stoke City-Wesley Moraes Ferreira da Silva
Championship League,Stoke City,Niall Ennis,14,24,"Inglaterra, Jamaica",500000,Championship League-Stoke City-Niall Ennis,Championship League-Stoke City-Niall Nathan Michael Ennis,95,Championship League-Stoke City-Niall Nathan Michael Ennis
Championship League,Blackburn,Leopold Wahlstedt,12,24,Suecia,1800000,Championship League-Blackburn-Leopold Wahlstedt,Championship League-Blackburn-Leopold Wahlstedt,100,Championship League-Blackburn-Leopold Wahlstedt
Championship League,Blackburn,Aynsley Pears,1,25,Inglaterra,1200000,Championship League-Blackburn-Aynsley Pears,Championship League-Blackburn-Aynsley Alan William Pears,95,Championship League-Blackburn-Aynsley Alan William Pears
Championship League,Blackburn,Dominic Hyam,5,28,"Escocia, Inglaterra",3000000,Championship League-Blackburn-Dominic Hyam,Championship League-Blackburn-Dominic John Hyam,95,Championship League-Blackburn-Dominic John Hyam
Championship League,Blackburn,Hayden Carter,17,24,Inglaterra,2500000,Championship League-Blackburn-Hayden Carter,Championship League-Blackburn-Hayden James Carter,95,Championship League-Blackburn-Hayden James Carter
Championship League,Blackburn,Scott Wharton,16,26,Inglaterra,2200000,Championship League-Blackburn-Scott Wharton,Championship League-Blackburn-Scott Bradley Wharton,95,Championship League-Blackburn-Scott Bradley Wharton
Championship League,Blackburn,Connor O'Riordan,4,20,"Irlanda, Escocia",600000,Championship League-Blackburn-Connor O'Riordan,Championship League-Blackburn-Connor Patrick O'Riordan,95,Championship League-Blackburn-Connor Patrick O'Riordan
Championship League,Blackburn,Kyle McFadzean,55,37,Inglaterra,250000,Championship League-Blackburn-Kyle McFadzean,Championship League-Blackburn-Kyle John McFadzean,95,Championship League-Blackburn-Kyle John McFadzean
Championship League,Blackburn,Harry Pickering,3,25,Inglaterra,4500000,Championship League-Blackburn-Harry Pickering,Championship League-Blackburn-Harry Leslie Pickering,95,Championship League-Blackburn-Harry Leslie Pickering
Championship League,Blackburn,Ben Chrisene,45,20,Inglaterra,600000,Championship League-Blackburn-Ben Chrisene,Championship League-Blackburn-Benjamin Joshua Chrisene,90,Championship League-Blackburn-Benjamin Joshua Chrisene
Championship League,Blackburn,Callum Brittain,2,26,Inglaterra,2500000,Championship League-Blackburn-Callum Brittain,Championship League-Blackburn-Callum James Brittain,95,Championship League-Blackburn-Callum James Brittain
Championship League,Blackburn,Joe Rankin-Costello,11,24,Inglaterra,1200000,Championship League-Blackburn-Joe Rankin-Costello,Championship League-Blackburn-Joseph Scott Rankin-Costello,92,Championship League-Blackburn-Joseph Scott Rankin-Costello
Championship League,Blackburn,Jake Garrett,30,21,Inglaterra,450000,Championship League-Blackburn-Jake Garrett,Championship League-Blackburn-Jake Joseph Garrett,95,Championship League-Blackburn-Jake Joseph Garrett
Championship League,Blackburn,Yasin Ayari,44,20,"Suecia, Tunez",5000000,Championship League-Blackburn-Yasin Ayari,Championship League-Blackburn-Yasin Abbas Ayari,95,Championship League-Blackburn-Yasin Abbas Ayari
Championship League,Blackburn,Sondre Tronstad,6,28,Noruega,2000000,Championship League-Blackburn-Sondre Tronstad,Championship League-Blackburn-Sondre Bjorvand Tronstad,95,Championship League-Blackburn-Sondre Bjorvand Tronstad
Championship League,Blackburn,John Fleck,23,32,Escocia,900000,Championship League-Blackburn-John Fleck,Championship League-Blackburn-John Alexander Fleck,95,Championship League-Blackburn-John Alexander Fleck
Championship League,Blackburn,Arnor Sigurdsson,7,24,Islandia,3200000,Championship League-Blackburn-Arnor Sigurdsson,Championship League-Blackburn-Arnor Sigurdsson,100,Championship League-Blackburn-Arnor Sigurdsson
Championship League,Blackburn,Andy Moran,24,20,Irlanda,3000000,Championship League-Blackburn-Andy Moran,Championship League-Blackburn-Andrew Moran,95,Championship League-Blackburn-Andrew Moran
Championship League,Blackburn,Zak Gilsenan,22,20,"Irlanda, Australia",250000,Championship League-Blackburn-Zak Gilsenan,Championship League-Blackburn-Zak Thomas Gilsenan,95,Championship League-Blackburn-Zak Thomas Gilsenan
Championship League,Blackburn,Tyrhys Dolan,10,22,Inglaterra,5000000,Championship League-Blackburn-Tyrhys Dolan,Championship League-Blackburn-Tyrhys Dolan,100,Championship League-Blackburn-Tyrhys Dolan
Championship League,Blackburn,Ryan Hedges,19,28,"Gales, Inglaterra",1200000,Championship League-Blackburn-Ryan Hedges,Championship League-Blackburn-Ryan Peter Hedges,95,Championship League-Blackburn-Ryan Peter Hedges
Championship League,Blackburn,Dilan Markanday,18,22,"Inglaterra, India",400000,Championship League-Blackburn-Dilan Markanday,Championship League-Blackburn-Dilan Kumar Markanday,95,Championship League-Blackburn-Dilan Kumar Markanday
Championship League,Blackburn,Sam Gallagher,9,28,"Inglaterra, Escocia",2000000,Championship League-Blackburn-Sam Gallagher,Championship League-Blackburn-Samuel James Gallagher,91,Championship League-Blackburn-Samuel James Gallagher
Championship League,Blackburn,Harry Leonard,20,20,Inglaterra,1000000,Championship League-Blackburn-Harry Leonard,Championship League-Blackburn-Harry Paul Leonard,95,Championship League-Blackburn-Harry Paul Leonard
Championship League,Blackburn,Semir Telalovic,33,24,"Alemania, Bosnia y Herzegovina",400000,Championship League-Blackburn-Semir Telalovic,Championship League-Blackburn-Semir Telalovic,100,Championship League-Blackburn-Semir Telalovic
Championship League,Southampton,Gavin Bazunu,31,22,"Irlanda, Nigeria",15000000,Championship League-Southampton-Gavin Bazunu,Championship League-Southampton-Gavin Okeroghene Bazunu,95,Championship League-Southampton-Gavin Okeroghene Bazunu
Championship League,Southampton,Taylor Harwood-Bellis,21,22,Inglaterra,22000000,Championship League-Southampton-Taylor Harwood-Bellis,Championship League-Southampton-Taylor Jay Harwood-Bellis,96,Championship League-Southampton-Taylor Jay Harwood-Bellis
Championship League,Southampton,Jan Bednarek,35,27,Polonia,11000000,Championship League-Southampton-Jan Bednarek,Championship League-Southampton-Jan Kacper Bednarek,95,Championship League-Southampton-Jan Kacper Bednarek
Championship League,Southampton,Jack Stephens,5,30,Inglaterra,2200000,Championship League-Southampton-Jack Stephens,Championship League-Southampton-Jack Stephens,100,Championship League-Southampton-Jack Stephens
Championship League,Southampton,Ryan Manning,3,27,Irlanda,3000000,Championship League-Southampton-Ryan Manning,Championship League-Southampton-Ryan Phelim Manning,95,Championship League-Southampton-Ryan Phelim Manning
Championship League,Southampton,Kyle Walker-Peters,2,26,Inglaterra,20000000,Championship League-Southampton-Kyle Walker-Peters,Championship League-Southampton-Kyle Leonardus Walker-Peters,95,Championship League-Southampton-Kyle Leonardus Walker-Peters
Championship League,Southampton,James Bree,14,26,Inglaterra,2200000,Championship League-Southampton-James Bree,Championship League-Southampton-James Patrick Bree,95,Championship League-Southampton-James Patrick Bree
Championship League,Southampton,Shea Charles,24,20,"Irlanda del Norte, Inglaterra",10000000,Championship League-Southampton-Shea Charles,Championship League-Southampton-Shea Emmanuel Charles,95,Championship League-Southampton-Shea Emmanuel Charles
Championship League,Southampton,Flynn Downes,4,25,Inglaterra,7000000,Championship League-Southampton-Flynn Downes,Championship League-Southampton-Flynn Downes,100,Championship League-Southampton-Flynn Downes
Championship League,Southampton,Joe Rothwell,19,29,Inglaterra,2800000,Championship League-Southampton-Joe Rothwell,Championship League-Southampton-Joseph Matthew Rothwell,90,Championship League-Southampton-Joseph Matthew Rothwell
Championship League,Southampton,Stuart Armstrong,17,31,Escocia,2000000,Championship League-Southampton-Stuart Armstrong,Championship League-Southampton-Stuart Armstrong,100,Championship League-Southampton-Stuart Armstrong
Championship League,Southampton,Kamaldeen Sulemana,20,22,Ghana,15000000,Championship League-Southampton-Kamaldeen Sulemana,Championship League-Southampton-Kamaldeen Sulemana,100,Championship League-Southampton-Kamaldeen Sulemana
Championship League,Southampton,Samuel Edozie,23,21,"Inglaterra, Nigeria",8000000,Championship League-Southampton-Samuel Edozie,Championship League-Southampton-Samuel Ikechukwu Edozie,95,Championship League-Southampton-Samuel Ikechukwu Edozie
Championship League,Southampton,Ryan Fraser,26,30,Escocia,3000000,Championship League-Southampton-Ryan Fraser,Championship League-Southampton-Ryan Fraser,100,Championship League-Southampton-Ryan Fraser
Championship League,Southampton,David Brooks,36,26,"Gales, Inglaterra",9000000,Championship League-Southampton-David Brooks,Championship League-Southampton-David Robert Brooks,95,Championship League-Southampton-David Robert Brooks
Championship League,Southampton,Samuel Amo-Ameyaw,27,17,"Inglaterra, Ghana",300000,Championship League-Southampton-Samuel Amo-Ameyaw,Championship League-Southampton-Samuel Christian Osaze Amo-Ameyaw,95,Championship League-Southampton-Samuel Christian Osaze Amo-Ameyaw
Championship League,Southampton,Adam Armstrong,9,27,Inglaterra,16000000,Championship League-Southampton-Adam Armstrong,Championship League-Southampton-Adam James Armstrong,95,Championship League-Southampton-Adam James Armstrong
Championship League,Southampton,Che Adams,10,27,"Escocia, Inglaterra",15000000,Championship League-Southampton-Che Adams,Championship League-Southampton-Che Zach Everton Fred Adams,95,Championship League-Southampton-Che Zach Everton Fred Adams
Championship League,Southampton,Sekou Mara,18,21,"Francia, Senegal",6000000,Championship League-Southampton-Sekou Mara,Championship League-Southampton-Sekou Mara,100,Championship League-Southampton-Sekou Mara
Championship League,Southampton,Ross Stewart,11,27,Escocia,4500000,Championship League-Southampton-Ross Stewart,Championship League-Southampton-Ross Cameron Stewart,95,Championship League-Southampton-Ross Cameron Stewart
Championship League,Leicester,Mads Hermansen,30,23,Dinamarca,9000000,Championship League-Leicester-Mads Hermansen,Championship League-Leicester-Mads Hermansen,100,Championship League-Leicester-Mads Hermansen
Championship League,Leicester,Jakub Stolarczyk,41,23,Polonia,300000,Championship League-Leicester-Jakub Stolarczyk,Championship League-Leicester-Jakub Stolarczyk,100,Championship League-Leicester-Jakub Stolarczyk
Championship League,Leicester,Wout Faes,3,25,Belgica,20000000,Championship League-Leicester-Wout Faes,Championship League-Leicester-Wout Felix Lina Faes,95,Championship League-Leicester-Wout Felix Lina Faes
Championship League,Leicester,Callum Doyle,5,20,Inglaterra,15000000,Championship League-Leicester-Callum Doyle,Championship League-Leicester-Callum Craig Doyle,95,Championship League-Leicester-Callum Craig Doyle
Championship League,Leicester,Harry Souttar,15,25,"Australia, Escocia",9000000,Championship League-Leicester-Harry Souttar,Championship League-Leicester-Harry James Souttar,95,Championship League-Leicester-Harry James Souttar
Championship League,Leicester,Conor Coady,4,31,Inglaterra,3500000,Championship League-Leicester-Conor Coady,Championship League-Leicester-Conor David Coady,95,Championship League-Leicester-Conor David Coady
Championship League,Leicester,Jannik Vestergaard,23,31,"Dinamarca, Alemania",3500000,Championship League-Leicester-Jannik Vestergaard,Championship League-Leicester-Jannik Vestergaard,100,Championship League-Leicester-Jannik Vestergaard
Championship League,Leicester,James Justin,2,26,"Inglaterra, Santa Lucia",15000000,Championship League-Leicester-James Justin,Championship League-Leicester-James Michael Justin,95,Championship League-Leicester-James Michael Justin
Championship League,Leicester,Ricardo Pereira,21,30,"Portugal, Cabo Verde",9000000,Championship League-Leicester-Ricardo Pereira,Championship League-Leicester-Ricardo Domingos Barbosa Pereira,95,Championship League-Leicester-Ricardo Domingos Barbosa Pereira
Championship League,Leicester,Wilfred Ndidi,25,27,"Nigeria, Inglaterra",16000000,Championship League-Leicester-Wilfred Ndidi,Championship League-Leicester-Onyinye Wilfred Ndidi,95,Championship League-Leicester-Onyinye Wilfred Ndidi
Championship League,Leicester,Harry Winks,8,28,Inglaterra,12000000,Championship League-Leicester-Harry Winks,Championship League-Leicester-Harry Billy Winks,95,Championship League-Leicester-Harry Billy Winks
Championship League,Leicester,Hamza Choudhury,17,26,"Inglaterra, Banglades",4500000,Championship League-Leicester-Hamza Choudhury,Championship League-Leicester-Hamza Dewan Choudhury,95,Championship League-Leicester-Hamza Dewan Choudhury
Championship League,Leicester,Kiernan Dewsbury-Hall,22,25,Inglaterra,30000000,Championship League-Leicester-Kiernan Dewsbury-Hall,Championship League-Leicester-Kiernan Frank Dewsbury-Hall,95,Championship League-Leicester-Kiernan Frank Dewsbury-Hall
Championship League,Leicester,Marc Albrighton,11,34,Inglaterra,500000,Championship League-Leicester-Marc Albrighton,Championship League-Leicester-Marc Kevin Albrighton,95,Championship League-Leicester-Marc Kevin Albrighton
Championship League,Leicester,Stephy Mavididi,10,25,"Inglaterra, RD del Congo",11000000,Championship League-Leicester-Stephy Mavididi,Championship League-Leicester-Stephy Alvaro Mavididi,95,Championship League-Leicester-Stephy Alvaro Mavididi
Championship League,Leicester,Issahaku Fatawu,18,20,Ghana,7000000,Championship League-Leicester-Issahaku Fatawu,Championship League-Leicester-Issahaku Abdul Fatawu,95,Championship League-Leicester-Issahaku Abdul Fatawu
Championship League,Leicester,Yunus Akgun,29,23,Turquia,5000000,Championship League-Leicester-Yunus Akgun,Championship League-Leicester-Yunus Akgun,100,Championship League-Leicester-Yunus Akgun
Championship League,Leicester,Kasey McAteer,35,22,Inglaterra,900000,Championship League-Leicester-Kasey McAteer,Championship League-Leicester-Kasey McAteer,100,Championship League-Leicester-Kasey McAteer
Championship League,Leicester,Wanya Marcal,40,21,"Portugal, Angola",300000,Championship League-Leicester-Wanya Marcal,Championship League-Leicester-Wanya Marcal-Madivadua,95,Championship League-Leicester-Wanya Marcal-Madivadua
Championship League,Leicester,Patson Daka,20,25,Zambia,14000000,Championship League-Leicester-Patson Daka,Championship League-Leicester-Patson Daka,100,Championship League-Leicester-Patson Daka
Championship League,Leicester,Kelechi Iheanacho,14,27,Nigeria,13000000,Championship League-Leicester-Kelechi Iheanacho,Championship League-Leicester-Kelechi Promise Iheanacho,95,Championship League-Leicester-Kelechi Promise Iheanacho
Championship League,Leicester,Thomas Cannon,28,21,"Irlanda, Inglaterra",4500000,Championship League-Leicester-Thomas Cannon,Championship League-Leicester-Thomas Christopher Cannon,95,Championship League-Leicester-Thomas Christopher Cannon
Championship League,Leicester,Jamie Vardy,9,37,Inglaterra,1000000,Championship League-Leicester-Jamie Vardy,Championship League-Leicester-Jamie Richard Vardy,95,Championship League-Leicester-Jamie Richard Vardy
Championship League,Coventry,Brad Collins,40,27,Inglaterra,900000,Championship League-Coventry-Brad Collins,Championship League-Coventry-Bradley Ray Collins,92,Championship League-Coventry-Bradley Ray Collins
Championship League,Coventry,Ben Wilson,13,31,Inglaterra,800000,Championship League-Coventry-Ben Wilson,Championship League-Coventry-Ben Wilson,100,Championship League-Coventry-Ben Wilson
Championship League,Coventry,Liam Kitching,15,24,"Inglaterra, Irlanda",3800000,Championship League-Coventry-Liam Kitching,Championship League-Coventry-Liam James Kitching,95,Championship League-Coventry-Liam James Kitching
Championship League,Coventry,Bobby Thomas,4,23,Inglaterra,2500000,Championship League-Coventry-Bobby Thomas,Championship League-Coventry-Bobby Craig Thomas,95,Championship League-Coventry-Bobby Craig Thomas
Championship League,Coventry,Joel Latibeaudiere,22,24,"Jamaica, Inglaterra",2500000,Championship League-Coventry-Joel Latibeaudiere,Championship League-Coventry-Joel Owen Latibeaudiere,95,Championship League-Coventry-Joel Owen Latibeaudiere
Championship League,Coventry,Luis Binks,2,22,"Inglaterra, Escocia",2200000,Championship League-Coventry-Luis Binks,Championship League-Coventry-Luis Thomas Binks,95,Championship League-Coventry-Luis Thomas Binks
Championship League,Coventry,Jay Dasilva,3,25,"Gales, Inglaterra",2000000,Championship League-Coventry-Jay Dasilva,Championship League-Coventry-Jay Rhys Dasilva,95,Championship League-Coventry-Jay Rhys Dasilva
Championship League,Coventry,Jake Bidwell,21,30,Inglaterra,1800000,Championship League-Coventry-Jake Bidwell,Championship League-Coventry-Jake Brian Bidwell,95,Championship League-Coventry-Jake Brian Bidwell
Championship League,Coventry,Milan van Ewijk,27,23,"Paises Bajos, Surinam",5000000,Championship League-Coventry-Milan van Ewijk,Championship League-Coventry-Milan Fabrizio van Ewijk,95,Championship League-Coventry-Milan Fabrizio van Ewijk
Championship League,Coventry,Josh Eccles,28,23,Inglaterra,6000000,Championship League-Coventry-Josh Eccles,Championship League-Coventry-Joshua Elliot Eccles,90,Championship League-Coventry-Joshua Elliot Eccles
Championship League,Coventry,Victor Torp,29,24,Dinamarca,2000000,Championship League-Coventry-Victor Torp,Championship League-Coventry-Victor Torp Overgaard,95,Championship League-Coventry-Victor Torp Overgaard
Championship League,Coventry,Jamie Allen,8,29,Inglaterra,1200000,Championship League-Coventry-Jamie Allen,Championship League-Coventry-Jamie Paul Allen,95,Championship League-Coventry-Jamie Paul Allen
Championship League,Coventry,Liam Kelly,6,34,"Escocia, Inglaterra",400000,Championship League-Coventry-Liam Kelly,Championship League-Coventry-Liam Mark Kelly,95,Championship League-Coventry-Liam Mark Kelly
Championship League,Coventry,Tatsuhiro Sakamoto,7,27,Japon,2500000,Championship League-Coventry-Tatsuhiro Sakamoto,Championship League-Coventry-Tatsuhiro Sakamoto,100,Championship League-Coventry-Tatsuhiro Sakamoto
Championship League,Coventry,Callum O'Hare,10,25,"Inglaterra, Irlanda",2500000,Championship League-Coventry-Callum O'Hare,Championship League-Coventry-Callum Luke O'Hare,95,Championship League-Coventry-Callum Luke O'Hare
Championship League,Coventry,Kasey Palmer,45,27,"Jamaica, Inglaterra",1000000,Championship League-Coventry-Kasey Palmer,Championship League-Coventry-Kasey Remel Palmer,95,Championship League-Coventry-Kasey Remel Palmer
Championship League,Coventry,Haji Wright,11,25,"Estados Unidos, Liberia",7000000,Championship League-Coventry-Haji Wright,Championship League-Coventry-Haji Amir Wright,95,Championship League-Coventry-Haji Amir Wright
Championship League,Coventry,Ellis Simms,9,23,Inglaterra,6000000,Championship League-Coventry-Ellis Simms,Championship League-Coventry-Ellis Reco Simms,95,Championship League-Coventry-Ellis Reco Simms
Championship League,Coventry,Matt Godden,24,32,Inglaterra,400000,Championship League-Coventry-Matt Godden,Championship League-Coventry-Matthew James Godden,90,Championship League-Coventry-Matthew James Godden
Championship League,Coventry,Fabio Tavares,30,23,"Portugal, Inglaterra",250000,Championship League-Coventry-Fabio Tavares,Championship League-Coventry-Fabio Andre Tavares Desiderio,95,Championship League-Coventry-Fabio Andre Tavares Desiderio
Championship League,Coventry,Kai Andrews,54,17,"Gales, Inglaterra",100000,Championship League-Coventry-Kai Andrews,Championship League-Coventry-Kai Andrews,100,Championship League-Coventry-Kai Andrews
Championship League,Rotherham,Viktor Johansson,1,25,Suecia,3000000,Championship League-Rotherham-Viktor Johansson,Championship League-Rotherham-Viktor Tobias Johansson,95,Championship League-Rotherham-Viktor Tobias Johansson
Championship League,Rotherham,Cameron Humphreys,24,25,Inglaterra,1000000,Championship League-Rotherham-Cameron Humphreys,Championship League-Rotherham-Cameron Lisceous Humphreys-Grant,95,Championship League-Rotherham-Cameron Lisceous Humphreys-Grant
Championship League,Rotherham,Sean Morrison,23,33,"Inglaterra, Irlanda",400000,Championship League-Rotherham-Sean Morrison,Championship League-Rotherham-Sean Joseph Morrison,95,Championship League-Rotherham-Sean Joseph Morrison
